0,17179869188,4.863739013671875e-05,0,[]
0,42949672964,7.677078247070313e-05,0,[]
0,51539607556,5.316734313964844e-05,0,[]
0,4,7.224082946777344e-05,0,[]
0,60129542148,9.107589721679688e-05,0,[]
0,8589934596,6.4849853515625e-05,0,[]
0,34359738372,6.127357482910156e-05,0,[]
0,25769803780,6.413459777832031e-05,0,[]
0,4,0,361.0,3
0,51539607556,0,361.0,3
0,17179869188,0,361.0,3
0,42949672964,0,361.0,3
0,25769803780,0,361.0,3
0,60129542148,0,361.0,3
0,4,4,208.0,1
0,51539607556,51539607556,208.0,1
0,17179869188,17179869188,208.0,1
0,42949672964,42949672964,208.0,1
0,25769803780,25769803780,208.0,1
0,60129542148,60129542148,208.0,1
0,8589934596,8589934596,208.0,1
0,34359738372,34359738372,208.0,1
0,34359738372,0,361.0,3
0,8589934596,0,361.0,3
1,17179869188,7.867813110351563e-05,0,[]
1,42949672964,9.369850158691406e-05,0,[]
1,51539607556,8.7738037109375e-05,0,[]
1,4,9.417533874511719e-05,0,[]
1,60129542148,9.703636169433594e-05,0,[]
1,8589934596,8.106231689453125e-05,0,[]
1,34359738372,8.296966552734375e-05,0,[]
1,25769803780,8.440017700195313e-05,0,[]
1,4,0,361.0,3
1,51539607556,4,161.0,3
1,17179869188,0,361.0,3
1,8589934596,0,361.0,3
1,1,4,208.0,2
1,25769803780,4,161.0,3
1,17179869188,4,161.0,3
1,60129542148,0,361.0,3
1,51539607556,0,361.0,3
1,8589934596,4,161.0,3
1,4,4,208.0,1
1,51539607556,51539607556,208.0,1
1,8589934596,8589934596,208.0,1
1,60129542148,60129542148,208.0,1
1,34359738372,34359738372,208.0,1
1,25769803780,25769803780,208.0,1
1,42949672964,42949672964,208.0,1
1,17179869188,17179869188,208.0,1
1,60129542148,4,161.0,3
1,4,4,161.0,3
1,42949672964,0,361.0,3
1,34359738372,4,161.0,3
1,34359738372,0,361.0,3
1,25769803780,0,361.0,3
1,42949672964,4,161.0,3
2,34359738372,8.678436279296875e-05,0,[]
2,25769803780,8.916854858398438e-05,0,[]
2,42949672964,7.772445678710938e-05,0,[]
2,17179869188,8.749961853027344e-05,0,[]
2,51539607556,8.130073547363281e-05,0,[]
2,8589934596,8.749961853027344e-05,0,[]
2,60129542148,0.00010013580322265625,0,[]
2,4,0.00017452239990234375,0,[]
2,17179869184,0.012363195419311523,0,[]
2,4,0,361.0,3
2,51539607556,4,161.0,3
2,17179869188,0,361.0,3
2,34359738372,0,361.0,3
2,8589934596,0,361.0,3
2,1,4,208.0,2
2,25769803780,4,161.0,3
2,51539607556,0,361.0,3
2,8589934596,4,161.0,3
2,4,4,208.0,1
2,51539607556,51539607556,208.0,1
2,17179869188,17179869188,208.0,1
2,8589934596,8589934596,208.0,1
2,60129542148,60129542148,208.0,1
2,17179869184,17179869184,208.0,1
2,42949672964,42949672964,208.0,1
2,25769803780,25769803780,208.0,1
2,34359738372,34359738372,208.0,1
2,60129542148,4,161.0,3
2,4,4,161.0,3
2,42949672964,0,361.0,3
2,17179869188,4,161.0,3
2,60129542148,0,361.0,3
2,17179869184,0,522.0,3
2,42949672964,4,161.0,3
2,25769803780,0,361.0,3
2,34359738372,4,161.0,3
3,17179869184,0.01180887222290039,0,[]
3,4,8.893013000488281e-05,0,[]
3,42949672964,8.225440979003906e-05,0,[]
3,34359738372,8.034706115722656e-05,0,[]
3,25769803782,0.0012061595916748047,0,[]
3,5,8.845329284667969e-05,0,[]
3,8589934597,0.0012676715850830078,0,[]
3,17179869188,7.915496826171875e-05,0,[]
3,51539607556,7.62939453125e-05,0,[]
3,8589934596,7.128715515136719e-05,0,[]
3,60129542148,8.416175842285156e-05,0,[]
3,25769803780,9.822845458984375e-05,0,[]
3,51539607556,0,361.0,3
3,51539607556,4,161.0,3
3,8589934597,0,361.0,3
3,42949672964,4,161.0,3
3,34359738372,0,361.0,3
3,25769803782,0,361.0,3
3,17179869184,17179869184,208.0,1
3,34359738372,34359738372,208.0,1
3,42949672964,42949672964,208.0,1
3,25769803782,25769803782,208.0,1
3,5,5,208.0,1
3,60129542148,60129542148,208.0,1
3,25769803780,25769803780,208.0,1
3,4,4,208.0,1
3,17179869188,17179869188,208.0,1
3,8589934596,8589934596,208.0,1
3,8589934597,8589934597,208.0,1
3,51539607556,51539607556,208.0,1
3,25769803782,6,161.0,3
3,25769803780,4,161.0,3
3,34359738372,4,161.0,3
3,5,0,361.0,3
3,1,4,208.0,2
3,42949672964,0,361.0,3
3,5,5,161.0,3
3,4,4,161.0,3
3,60129542148,4,161.0,3
3,60129542148,0,361.0,3
3,17179869184,0,361.0,3
3,17179869188,4,161.0,3
3,17179869184,4,161.0,3
3,17179869188,0,361.0,3
3,25769803780,0,361.0,3
3,4,0,361.0,3
3,8589934596,4,161.0,3
3,8589934597,5,161.0,3
3,8589934596,0,361.0,3
3,2,8589934597,208.0,2
4,34359738372,7.224082946777344e-05,0,[]
4,17179869184,0.012202739715576172,0,[]
4,4,7.82012939453125e-05,0,[]
4,42949672964,7.128715515136719e-05,0,[]
4,34359738373,0.0015451908111572266,0,[]
4,60129542149,0.0013511180877685547,0,[]
4,8589934596,8.702278137207031e-05,0,[]
4,60129542148,7.2479248046875e-05,0,[]
4,51539607556,9.012222290039063e-05,0,[]
4,17179869188,7.081031799316406e-05,0,[]
4,8589934597,0.001214742660522461,0,[]
4,60129542149,0,361.0,3
4,51539607556,4,161.0,3
4,8589934596,0,361.0,3
4,51539607556,0,361.0,3
4,8589934596,4,161.0,3
4,60129542148,0,361.0,3
4,17179869188,4,161.0,3
4,17179869184,0,361.0,3
4,17179869188,0,361.0,3
4,17179869184,4,161.0,3
4,1,51539607556,208.0,2
4,8589934597,4,161.0,3
4,60129542148,4,161.0,3
4,60129542149,5,161.0,3
4,34359738373,0,361.0,3
4,60129542148,60129542148,208.0,1
4,60129542149,60129542149,208.0,1
4,51539607556,51539607556,208.0,1
4,17179869188,17179869188,208.0,1
4,8589934596,8589934596,208.0,1
4,8589934597,8589934597,208.0,1
4,34359738373,34359738373,208.0,1
4,4,4,208.0,1
4,42949672964,42949672964,208.0,1
4,34359738372,34359738372,208.0,1
4,17179869184,17179869184,208.0,1
4,8589934597,0,361.0,3
4,34359738373,5,161.0,3
4,34359738372,4,161.0,3
4,4,0,361.0,3
4,42949672964,4,161.0,3
4,4,4,161.0,3
4,42949672964,0,361.0,3
4,34359738372,0,361.0,3
5,17179869184,0.012398242950439453,0,[]
5,4,0.0001633167266845703,0,[]
5,42949672964,0.00010466575622558594,0,[]
5,8589934596,6.341934204101563e-05,0,[]
5,17179869189,0.0012192726135253906,0,[]
5,42949672967,0.0012691020965576172,0,[]
5,60129542149,0.0012183189392089844,0,[]
5,8589934597,0.0012125968933105469,0,[]
5,60129542148,8.749961853027344e-05,0,[]
5,51539607556,6.556510925292969e-05,0,[]
5,34359738372,0.00010609626770019531,0,[]
5,8589934597,4,161.0,3
5,42949672967,0,361.0,3
5,60129542148,4,161.0,3
5,4,0,361.0,3
5,51539607556,4,161.0,3
5,17179869184,4,161.0,3
5,1,60129542148,208.0,2
5,60129542149,0,361.0,3
5,51539607556,0,361.0,3
5,8589934596,4,161.0,3
5,60129542149,4,161.0,3
5,8589934597,8589934597,208.0,1
5,42949672967,42949672967,208.0,1
5,60129542148,60129542148,208.0,1
5,4,4,208.0,1
5,51539607556,51539607556,208.0,1
5,60129542149,60129542149,208.0,1
5,17179869189,17179869189,208.0,1
5,8589934596,8589934596,208.0,1
5,42949672964,42949672964,208.0,1
5,34359738372,34359738372,208.0,1
5,17179869184,17179869184,208.0,1
5,60129542148,0,361.0,3
5,17179869184,0,361.0,3
5,17179869189,5,161.0,3
5,8589934596,0,361.0,3
5,42949672967,7,161.0,3
5,17179869189,0,361.0,3
5,42949672964,4,161.0,3
5,4,4,161.0,3
5,42949672964,0,361.0,3
5,8589934597,0,361.0,3
5,34359738372,4,161.0,3
5,34359738372,0,361.0,3
6,25769803781,0.001318216323852539,0,[]
6,17179869184,0.012928962707519531,0,[]
6,60129542149,0.0013358592987060547,0,[]
6,8589934596,6.890296936035156e-05,0,[]
6,42949672967,0.001275777816772461,0,[]
6,42949672967,4,161.0,3
6,17179869184,0,361.0,3
6,17179869184,4,161.0,3
6,25769803781,0,361.0,3
6,8589934596,8589934596,208.0,1
6,42949672967,0,361.0,3
6,42949672967,42949672967,208.0,1
6,17179869184,17179869184,208.0,1
6,25769803781,25769803781,208.0,1
6,60129542149,60129542149,208.0,1
6,60129542149,4,161.0,3
6,8589934596,0,361.0,3
6,25769803781,5,161.0,3
6,8589934596,4,161.0,3
6,60129542149,0,361.0,3
7,25769803781,0.0013566017150878906,0,[]
7,17179869184,0.012102365493774414,0,[]
7,60129542149,0.0013844966888427734,0,[]
7,8589934596,0.00013566017150878906,0,[]
7,42949672967,0.0013098716735839844,0,[]
7,8589934596,0,361.0,3
7,42949672967,4,161.0,3
7,17179869184,0,361.0,3
7,17179869184,4,161.0,3
7,25769803781,0,361.0,3
7,8589934596,8589934596,208.0,1
7,42949672967,0,361.0,3
7,42949672967,42949672967,208.0,1
7,17179869184,17179869184,208.0,1
7,25769803781,25769803781,208.0,1
7,60129542149,60129542149,208.0,1
7,60129542149,4,161.0,3
7,1,8589934596,208.0,2
7,25769803781,4,161.0,3
7,8589934596,4,161.0,3
7,60129542149,0,361.0,3
