0,55834574849,0.000437975
0,51539607553,0.000437021
0,47244640257,0.000458956
0,42949672961,0.000451088
0,38654705665,0.000454903
0,34359738369,0.000450134
0,30064771073,0.000449896
0,25769803777,0.000463963
0,21474836481,0.000451088
0,17179869185,0.000452995
0,12884901889,0.000455856
0,8589934593,0.000452995
0,4294967297,0.000484943
1,55834574849,0.000280857
1,51539607553,0.000267982
1,47244640257,0.000267982
1,42949672961,0.000277996
1,38654705665,0.000268936
1,34359738369,0.000252962
1,30064771073,0.000254154
1,25769803777,0.000277042
1,21474836481,0.000262022
1,17179869185,0.000406027
1,12884901889,0.000404119
1,8589934593,0.000346899
1,4294967297,0.000427008
2,55834574849,0.000272036
2,51539607553,0.000285864
2,47244640257,0.000271797
2,42949672961,0.000268936
2,38654705665,0.000268936
2,34359738369,0.000268936
2,30064771073,0.000269175
2,25769803777,0.000267982
2,21474836481,0.000286102
2,17179869185,0.00027585
2,12884901889,0.00027585
2,8589934593,0.00027585
2,4294967297,0.000332832
3,55834574849,0.000387907
3,51539607553,0.00049305
3,47244640257,0.000463963
3,42949672961,0.000463963
3,38654705665,0.000463963
3,34359738369,0.000463963
3,30064771073,0.000463963
3,25769803777,0.000463963
3,21474836481,0.000469208
3,17179869185,0.00045085
3,12884901889,0.000451088
3,8589934593,0.00045085
3,4294967297,0.000453949
4,55834574849,0.00029707
4,51539607553,0.000283957
4,47244640257,0.000285149
4,42949672961,0.00028491
4,38654705665,0.000285149
4,34359738369,0.00028491
4,30064771073,0.000283957
4,25769803777,0.00028491
4,21474836481,0.00028491
4,17179869185,0.000282764
4,12884901889,0.000283957
4,8589934593,0.00028491
4,4294967297,0.000289917
5,55834574849,0.000494957
5,51539607553,0.000479937
5,47244640257,0.000388145
5,42949672961,0.00029397
5,38654705665,0.00029397
5,34359738369,0.00029397
5,30064771073,0.000293016
5,25769803777,0.000293016
5,21474836481,0.00029397
5,17179869185,0.000475168
5,12884901889,0.000477791
5,8589934593,0.000478029
5,4294967297,0.000476122
6,55834574849,0.000494957
6,51539607553,0.000478029
6,47244640257,0.000478029
6,42949672961,0.000478983
6,38654705665,0.000478983
6,34359738369,0.000478029
6,30064771073,0.000477076
6,25769803777,0.000475883
6,21474836481,0.000477076
6,17179869185,0.000478029
6,12884901889,0.000478029
6,8589934593,0.000476837
6,4294967297,0.000327826
7,55834574849,0.000304937
7,51539607553,0.000293016
7,47244640257,0.000293016
7,42949672961,0.00030303
7,38654705665,0.000483036
7,34359738369,0.000478983
7,30064771073,0.000478983
7,25769803777,0.000478029
7,21474836481,0.000478029
7,17179869185,0.000478983
7,12884901889,0.000478983
7,8589934593,0.000488043
7,4294967297,0.000483036
8,55834574849,0.000509977
8,51539607553,0.000496864
8,47244640257,0.000494003
8,42949672961,0.000494003
8,38654705665,0.000386
8,34359738369,0.00030303
8,30064771073,0.000302076
8,25769803777,0.000304937
8,21474836481,0.000308037
8,17179869185,0.00030303
8,12884901889,0.000303984
8,8589934593,0.000303984
8,4294967297,0.000319004
9,55834574849,0.00050807
9,51539607553,0.00049305
9,47244640257,0.00049305
9,42949672961,0.000494003
9,38654705665,0.000498056
9,34359738369,0.000494003
9,30064771073,0.00049305
9,25769803777,0.000494003
9,21474836481,0.000494003
9,17179869185,0.000494003
9,12884901889,0.000494003
9,8589934593,0.000494957
9,4294967297,0.00049305
10,55834574849,0.000315905
10,51539607553,0.000301123
10,47244640257,0.000301838
10,42949672961,0.000301123
10,38654705665,0.000300884
10,34359738369,0.000302076
10,30064771073,0.00031805
10,25769803777,0.00049305
10,21474836481,0.00049305
10,17179869185,0.00049305
10,12884901889,0.00049305
10,8589934593,0.000491858
10,4294967297,0.000497103
11,55834574849,0.00031805
11,51539607553,0.000334978
11,47244640257,0.000322104
11,42949672961,0.00030303
11,38654705665,0.00030303
11,34359738369,0.000306845
11,30064771073,0.00030303
11,25769803777,0.000302792
11,21474836481,0.000302076
11,17179869185,0.000302076
11,12884901889,0.00030303
11,8589934593,0.000303984
11,4294967297,0.000325918
12,55834574849,0.000527859
12,51539607553,0.000510216
12,47244640257,0.000510931
12,42949672961,0.000509977
12,38654705665,0.000510931
12,34359738369,0.00050807
12,30064771073,0.000422955
12,25769803777,0.000313044
12,21474836481,0.000313044
12,17179869185,0.000313997
12,12884901889,0.000313044
12,8589934593,0.000313997
12,4294967297,0.000366926
13,55834574849,0.000379086
13,51539607553,0.000360966
13,47244640257,0.000360966
13,42949672961,0.000484228
13,38654705665,0.00048089
13,34359738369,0.000510931
13,30064771073,0.000511169
13,25769803777,0.000509977
13,21474836481,0.000510931
13,17179869185,0.000458956
13,12884901889,0.000313997
13,8589934593,0.000313997
13,4294967297,0.000323057
14,55834574849,0.000537872
14,51539607553,0.000510931
14,47244640257,0.000511885
14,42949672961,0.000538826
14,38654705665,0.000513077
14,34359738369,0.000510931
14,30064771073,0.000512123
14,25769803777,0.000512838
14,21474836481,0.000512123
14,17179869185,0.000510931
14,12884901889,0.000509977
14,8589934593,0.000511169
14,4294967297,0.000499964
