0,51539607558,0.0348141
0,47244640262,0.034498
0,42949672966,0.031009
0,38654705670,0.028163
0,34359738374,0.026006
0,30064771078,0.034282
0,25769803782,0.028343
0,21474836486,0.0298898
0,17179869190,0.033356
0,12884901894,0.0339139
0,8589934598,0.0305009
0,4294967302,0.0297101
1,51539607558,0.0382659
1,47244640262,0.0396159
1,42949672966,0.037148
1,38654705670,0.030709
1,34359738374,0.030648
1,30064771078,0.03532
1,25769803782,0.0416722
1,21474836486,0.0455489
1,17179869190,0.036828
1,12884901894,0.033932
1,8589934598,0.0357418
1,4294967302,0.042773
2,51539607558,0.033112
2,47244640262,0.0271809
2,42949672966,0.0276849
2,38654705670,0.039392
2,34359738374,0.0343928
2,30064771078,0.0305459
2,25769803782,0.0343299
2,21474836486,0.034667
2,17179869190,0.0289989
2,12884901894,0.0394821
2,8589934598,0.0361049
2,4294967302,0.0293839
3,51539607558,0.044528
3,47244640262,0.0321009
3,42949672966,0.0437541
3,38654705670,0.0265269
3,34359738374,0.0289662
3,30064771078,0.0349109
3,25769803782,0.02792
3,21474836486,0.03408
3,17179869190,0.0339942
3,12884901894,0.039979
3,8589934598,0.035877
3,4294967302,0.035588
4,51539607558,0.0349169
4,47244640262,0.0291798
4,42949672966,0.031523
4,38654705670,0.0298562
4,34359738374,0.028934
4,30064771078,0.0343399
4,25769803782,0.029022
4,21474836486,0.034483
4,17179869190,0.03335
4,12884901894,0.039932
4,8589934598,0.035496
4,4294967302,0.038497
5,51539607558,0.0372992
5,47244640262,0.0318451
5,42949672966,0.029434
5,38654705670,0.034688
5,34359738374,0.0326879
5,30064771078,0.0293171
5,25769803782,0.0361409
5,21474836486,0.040549
5,17179869190,0.035228
5,12884901894,0.0363841
5,8589934598,0.0352101
5,4294967302,0.0343161
6,51539607558,0.030539
6,47244640262,0.033361
6,42949672966,0.030215
6,38654705670,0.046479
6,34359738374,0.0441411
6,30064771078,0.032125
6,25769803782,0.0398171
6,21474836486,0.042963
6,17179869190,0.0370719
6,12884901894,0.0347691
6,8589934598,0.046108
6,4294967302,0.037133
7,51539607558,0.0382979
7,47244640262,0.0452352
7,42949672966,0.0334148
7,38654705670,0.032939
7,34359738374,0.03092
7,30064771078,0.032151
7,25769803782,0.0341439
7,21474836486,0.0386391
7,17179869190,0.0328631
7,12884901894,0.040179
7,8589934598,0.0477831
7,4294967302,0.0335431
8,51539607558,0.030407
8,47244640262,0.0425229
8,42949672966,0.0330272
8,38654705670,0.0370631
8,34359738374,0.035068
8,30064771078,0.0360858
8,25769803782,0.0492589
8,21474836486,0.0428782
8,17179869190,0.037883
8,12884901894,0.0348182
8,8589934598,0.0343819
8,4294967302,0.037447
9,51539607558,0.0315259
9,47244640262,0.038255
9,42949672966,0.0349669
9,38654705670,0.0386851
9,34359738374,0.041827
9,30064771078,0.0364711
9,25769803782,0.039526
9,21474836486,0.0340252
9,17179869190,0.031934
9,12884901894,0.032598
9,8589934598,0.0443192
9,4294967302,0.036521
10,51539607558,0.030134
10,47244640262,0.0310359
10,42949672966,0.0340669
10,38654705670,0.034292
10,34359738374,0.0389092
10,30064771078,0.039814
10,25769803782,0.0312672
10,21474836486,0.04405
10,17179869190,0.0410881
10,12884901894,0.036232
10,8589934598,0.0492568
10,4294967302,0.039016
11,51539607558,0.0334351
11,47244640262,0.046092
11,42949672966,0.0434952
11,38654705670,0.0439389
11,34359738374,0.038249
11,30064771078,0.042455
11,25769803782,0.0365219
11,21474836486,0.0385461
11,17179869190,0.0429142
11,12884901894,0.0393381
11,8589934598,0.0445042
11,4294967302,0.044518
12,51539607558,0.0369909
12,47244640262,0.0341589
12,42949672966,0.0332749
12,38654705670,0.0426202
12,34359738374,0.042824
12,30064771078,0.0348639
12,25769803782,0.0359449
12,21474836486,0.0360842
12,17179869190,0.035413
12,12884901894,0.0396421
12,8589934598,0.042182
12,4294967302,0.037724
13,51539607558,0.041261
13,47244640262,0.0418789
13,42949672966,0.035799
13,38654705670,0.03953
13,34359738374,0.041584
13,30064771078,0.0366678
13,25769803782,0.043117
13,21474836486,0.039062
13,17179869190,0.0348251
13,12884901894,0.0370529
13,8589934598,0.046638
13,4294967302,0.036859
14,51539607558,0.032232
14,47244640262,0.0408499
14,42949672966,0.0431011
14,38654705670,0.0315969
14,34359738374,0.038069
14,30064771078,0.031142
14,25769803782,0.035639
14,21474836486,0.045522
14,17179869190,0.0394552
14,12884901894,0.037986
14,8589934598,0.033607
14,4294967302,0.0442021
