8589934592 -0.390476190476 0.0013419007518092553 -0.001152073732718894 0.20796460177 0.0669403471717179
8589934593 -0.704896285576 0.009460604648224473 0.0053404539385847796 1.97789841024 0.10200449971937023
8589934594 -0.452116141732 0.009702801989802907 0.004331042274738725 1.09161091096 0.06084148911664457
8589934595 -0.801207327227 -0.00012113672965493276 0.0 0.813455657492 0.06793476978389913
8589934596 -0.498259860789 0.00018154073427123496 -0.0011198208286674132 0.165636588381 0.04958146525162491
8589934597 -0.709850629698 0.009691603140815457 0.005170955330586405 1.99353766617 0.10258211751288968
8589934598 -0.337719298246 4.318340224560152e-06 0.0 0.142857142857 0.04024443039605491
8589934599 -0.769119158455 0.013884407475864504 0.004342477731833474 4.6647260274 0.21408044347936023
17179869184 -0.369274136716 0.0012954238368158885 0.001076426264800861 0.233009708738 0.06579238215123435
17179869185 -0.873991230857 0.006052054273213546 0.005559756260285549 0.195158850227 0.04798373007512362
17179869186 -0.871397227486 0.00672274117463862 0.005695561221154475 0.140495867769 0.04925157890320493
17179869187 -0.662377243481 0.0030621933738127606 -0.001941747572815534 2.02871794872 0.11308579913869884
17179869188 -0.494665918024 6.238855554179677e-05 0.001092896174863388 0.177826564215 0.05026395694939279
17179869189 -0.800200216902 0.0071826359899192106 0.003687190282553837 0.892474811083 0.06366879988853788
17179869190 -0.356194690265 -3.1183486777780725e-05 -0.001145475372279496 0.108851674641 0.040332461931711146
17179869191 -0.407493755204 0.009262008043423926 0.00452020169061634 0.98100521096 0.064206058865907
25769803776 -0.365965834428 0.0014531927863336658 0.0 0.23 0.06711851480556313
25769803777 -0.905611537395 0.003485338545466065 0.0 0.670874661858 0.09925587089864515
25769803778 -0.500192381685 0.0035357466096825863 0.004143646408839779 0.941000746826 0.09401045473181142
25769803779 -0.749155812832 0.003851232772033505 0.0 1.90677966102 0.1286488475780025
25769803780 -0.330201342282 0.00011298265543683657 0.0 0.221 0.043167895622243053
25769803781 -0.897943107221 0.001628494777324446 0.0 1.2287275566 0.08660056568476424
25769803782 -0.373750832778 -0.00010795042392447118 0.0 0.174863387978 0.04010047655177661
25769803783 -0.920783540717 -0.0005891704374184363 0.0010643959552953698 0.313793103448 0.0529474287580446
34359738368 -0.295925661187 0.0021518719105781143 -0.0028929604628736743 0.235151515152 0.07584259460657264
34359738369 -0.890374627031 0.0036376249492106223 -0.0010319917440660474 0.82428115016 0.09998593234817048
34359738370 -0.844665638581 0.0033962701328132546 0.0008340283569641367 0.486536675952 0.10423174302233469
34359738371 -0.772163527791 0.0013364682571330969 -0.001976284584980237 1.62287334594 0.09352547073908873
34359738372 -0.343994314144 0.0003880315590087004 0.0 0.144420131291 0.04611829284666584
34359738373 -0.852075775897 0.0023947110143645533 0.00186219739292365 1.55924978687 0.09930150322332434
34359738374 -0.306152705708 -1.2357212354605702e-05 -0.0011074197120708748 0.136363636364 0.038921442856281276
