8589934592 0.000213623046875 0.000205039978027 -0.0401785714286
8589934593 0.000583410263062 0.000615835189819 0.0555782590928
8589934594 0.00093150138855 0.0010986328125 0.179421551062
8589934595 0.000227689743042 0.000221967697144 -0.0251308900524
8589934596 0.000206232070923 0.000207424163818 0.00578034682081
8589934597 0.00070858001709 0.000828742980957 0.169582772544
8589934598 0.000216007232666 0.000205039978027 -0.0507726269316
8589934599 0.000601053237915 0.000696182250977 0.158270527568
17179869184 0.000213384628296 0.000206232070923 -0.0335195530726
17179869185 0.000472784042358 0.000565052032471 0.195158850227
17179869186 0.000614881515503 0.000693321228027 0.127568825126
17179869187 0.000232934951782 0.000225067138672 -0.0337768679632
17179869188 0.000214576721191 0.000202655792236 -0.0555555555556
17179869189 0.000571012496948 0.000648260116577 0.135281837161
17179869190 0.000208139419556 0.000202417373657 -0.0274914089347
17179869191 0.000848293304443 0.00101327896118 0.19449128724
25769803776 0.000230073928833 0.000213146209717 -0.0735751295337
25769803777 0.000243425369263 0.000242948532104 -0.00195886385896
25769803778 0.000268936157227 0.000263690948486 -0.0195035460993
25769803779 0.000247955322266 0.000247478485107 -0.00192307692308
25769803780 0.000237941741943 0.000229358673096 -0.0360721442886
25769803781 0.000277996063232 0.00027871131897 0.00257289879931
25769803782 0.000224113464355 0.000227212905884 0.013829787234
25769803783 0.000306606292725 0.000301122665405 -0.0178849144635
34359738368 0.000234842300415 0.000236988067627 0.00913705583756
34359738369 0.000236511230469 0.000239372253418 0.0120967741935
34359738370 0.000264167785645 0.000248432159424 -0.0595667870036
34359738371 0.000236511230469 0.000234365463257 -0.00907258064516
34359738372 0.000220060348511 0.000211477279663 -0.0390032502709
34359738373 0.000262498855591 0.000272035598755 0.0363306085377
34359738374 0.000223159790039 0.000219583511353 -0.0160256410256
34359738375 0.000297546386719 0.000289916992188 -0.025641025641
42949672960 0.000208377838135 0.000207424163818 -0.0045766590389
42949672961 0.000243186950684 0.000231981277466 -0.0460784313725
42949672962 0.000272750854492 0.000257730484009 -0.0550699300699
42949672963 0.000225067138672 0.000229120254517 0.0180084745763
42949672964 0.000212430953979 0.000204086303711 -0.0392817059484
42949672965 0.000648260116577 0.000760555267334 0.173225450533
42949672966 0.000213146209717 0.000213384628296 0.00111856823266
42949672967 0.000794649124146 0.000925064086914 0.164116411641
51539607552 0.000217199325562 0.000214338302612 -0.01317233809
51539607553 0.000226974487305 0.000231266021729 0.0189075630252
51539607554 0.000255823135376 0.0002601146698 0.0167753960857
51539607555 0.000652551651001 0.000769376754761 0.179028132992
51539607556 0.000231981277466 0.000210285186768 -0.0935251798561
51539607557 0.000582695007324 0.000653505325317 0.121522094926
51539607558 0.000212907791138 0.000213861465454 0.00447928331467
51539607559 0.000825881958008 0.000969409942627 0.173787528868
60129542144 0.00021505355835 0.000215530395508 0.00221729490022
60129542145 0.00023889541626 0.000227689743042 -0.0469061876248
60129542146 0.000256061553955 0.000267744064331 0.0456238361266
60129542147 0.000240564346313 0.000238656997681 -0.00792864222002
60129542148 0.000227451324463 0.000226497650146 -0.0041928721174
60129542149 0.000283479690552 0.000274181365967 -0.0328006728343
60129542150 0.000232458114624 0.000223159790039 -0.04
60129542151 0.000290870666504 0.000283002853394 -0.0270491803279
68719476736 0.000331401824951 0.000333786010742 0.00719424460432
68719476737 0.00035572052002 0.000344753265381 -0.0308310991957
68719476738 0.000389099121094 0.000410556793213 0.0551470588235
68719476739 0.000352382659912 0.00034499168396 -0.0209742895805
68719476740 0.000327348709106 0.000321388244629 -0.0182083029862
68719476741 0.000374794006348 0.000362873077393 -0.0318066157761
68719476742 0.000332832336426 0.000320911407471 -0.0358166189112
68719476743 0.000398397445679 0.000391721725464 -0.0167564332735
