0,17179869190,0.0012392997741699219,0,[]
0,42949672966,0.0012028217315673828,0,[]
0,51539607558,0.0016102790832519531,0,[]
0,6,0.0013415813446044922,0,[]
0,60129542150,0.0016813278198242188,0,[]
0,8589934598,0.002268075942993164,0,[]
0,34359738374,0.0013017654418945313,0,[]
0,25769803782,0.0012979507446289063,0,[]
0,6,0,361.0,3
0,51539607558,0,361.0,3
0,17179869190,0,361.0,3
0,42949672966,0,361.0,3
0,25769803782,0,361.0,3
0,60129542150,0,361.0,3
0,6,6,208.0,1
0,51539607558,51539607558,208.0,1
0,17179869190,17179869190,208.0,1
0,42949672966,42949672966,208.0,1
0,25769803782,25769803782,208.0,1
0,60129542150,60129542150,208.0,1
0,8589934598,8589934598,208.0,1
0,34359738374,34359738374,208.0,1
0,8589934598,0,361.0,3
0,34359738374,0,361.0,3
1,8589934598,0.0012826919555664063,0,[]
1,17179869190,0.0013155937194824219,0,[]
1,34359738374,0.0016028881072998047,0,[]
1,6,0.001331329345703125,0,[]
1,60129542150,0.001356363296508789,0,[]
1,51539607558,0.0012903213500976563,0,[]
1,25769803782,0.0013358592987060547,0,[]
1,42949672966,0.001712799072265625,0,[]
1,6,6,161.0,3
1,2,6,208.0,2
1,6,0,361.0,3
1,34359738374,0,361.0,3
1,34359738374,6,161.0,3
1,8589934598,0,361.0,3
1,8589934598,6,161.0,3
1,51539607558,0,361.0,3
1,51539607558,6,161.0,3
1,60129542150,0,361.0,3
1,6,6,208.0,1
1,34359738374,34359738374,208.0,1
1,25769803782,0,361.0,3
1,51539607558,51539607558,208.0,1
1,60129542150,60129542150,208.0,1
1,25769803782,25769803782,208.0,1
1,42949672966,42949672966,208.0,1
1,17179869190,17179869190,208.0,1
1,8589934598,8589934598,208.0,1
1,60129542150,6,161.0,3
1,25769803782,6,161.0,3
1,42949672966,6,161.0,3
1,17179869190,0,361.0,3
1,42949672966,0,361.0,3
1,17179869190,6,161.0,3
2,34359738374,0.001371622085571289,0,[]
2,17179869190,0.0013823509216308594,0,[]
2,60129542150,0.0016016960144042969,0,[]
2,6,0.0013523101806640625,0,[]
2,25769803782,0.001451253890991211,0,[]
2,51539607552,0.013003349304199219,0,[]
2,8589934598,0.0014314651489257813,0,[]
2,51539607558,0.0014090538024902344,0,[]
2,42949672966,0.001476287841796875,0,[]
2,8589934598,0,361.0,3
2,8589934598,6,161.0,3
2,60129542150,0,361.0,3
2,60129542150,6,161.0,3
2,6,6,161.0,3
2,2,6,208.0,2
2,6,0,361.0,3
2,34359738374,0,361.0,3
2,51539607558,0,361.0,3
2,51539607558,6,161.0,3
2,51539607552,0,522.0,3
2,8589934598,8589934598,208.0,1
2,60129542150,60129542150,208.0,1
2,6,6,208.0,1
2,25769803782,25769803782,208.0,1
2,51539607558,51539607558,208.0,1
2,51539607552,51539607552,208.0,1
2,42949672966,42949672966,208.0,1
2,17179869190,17179869190,208.0,1
2,34359738374,34359738374,208.0,1
2,25769803782,0,361.0,3
2,25769803782,6,161.0,3
2,42949672966,6,161.0,3
2,17179869190,0,361.0,3
2,42949672966,0,361.0,3
2,17179869190,6,161.0,3
2,34359738374,6,161.0,3
3,51539607558,0.001338958740234375,0,[]
3,42949672966,0.0013806819915771484,0,[]
3,34359738374,0.0014204978942871094,0,[]
3,51539607552,0.012378692626953125,0,[]
3,6,0.0013000965118408203,0,[]
3,60129542150,0.0012860298156738281,0,[]
3,6,0,361.0,3
3,6,6,161.0,3
3,51539607558,6,161.0,3
3,51539607552,0,361.0,3
3,51539607558,51539607558,208.0,1
3,51539607552,51539607552,208.0,1
3,42949672966,42949672966,208.0,1
3,34359738374,34359738374,208.0,1
3,60129542150,60129542150,208.0,1
3,6,6,208.0,1
3,51539607558,0,361.0,3
3,51539607552,6,161.0,3
3,42949672966,6,161.0,3
3,42949672966,0,361.0,3
3,34359738374,6,161.0,3
3,34359738374,0,361.0,3
3,60129542150,6,161.0,3
3,60129542150,0,361.0,3
4,34359738374,0.0021033287048339844,0,[]
4,6,0.0015304088592529297,0,[]
4,60129542150,0.0012769699096679688,0,[]
4,51539607552,0.01218414306640625,0,[]
4,34359738374,6,161.0,3
4,60129542150,0,361.0,3
4,34359738374,0,361.0,3
4,60129542150,6,161.0,3
4,51539607552,6,161.0,3
4,34359738374,34359738374,208.0,1
4,60129542150,60129542150,208.0,1
4,6,6,161.0,3
4,51539607552,51539607552,208.0,1
4,6,6,208.0,1
4,51539607552,0,361.0,3
4,6,0,361.0,3
4,2,6,208.0,2
5,34359738374,0.0012919902801513672,0,[]
5,6,0.0013430118560791016,0,[]
5,51539607552,0.012533187866210938,0,[]
5,34359738374,6,161.0,3
5,34359738374,0,361.0,3
5,51539607552,6,161.0,3
5,2,34359738374,208.0,2
5,51539607552,0,361.0,3
5,6,0,361.0,3
5,34359738374,34359738374,208.0,1
5,51539607552,51539607552,208.0,1
5,6,6,208.0,1
5,6,6,161.0,3
6,4,8.487701416015625e-05,0,[]
6,34359738374,0.0012447834014892578,0,[]
6,51539607559,0.0012040138244628906,0,[]
6,51539607552,0.01259613037109375,0,[]
6,17179869187,6.961822509765625e-05,0,[]
6,51539607552,6,161.0,3
6,17179869187,0,361.0,3
6,34359738374,6,161.0,3
6,34359738374,0,361.0,3
6,51539607552,51539607552,208.0,1
6,17179869187,17179869187,208.0,1
6,34359738374,34359738374,208.0,1
6,4,4,161.0,3
6,4,4,208.0,1
6,51539607559,51539607559,208.0,1
6,17179869187,3,161.0,3
6,4,0,361.0,3
6,51539607552,0,361.0,3
6,2,34359738374,208.0,2
6,51539607559,7,161.0,3
6,51539607559,0,361.0,3
7,4,7.2479248046875e-05,0,[]
7,34359738374,0.001482248306274414,0,[]
7,51539607559,0.0012290477752685547,0,[]
7,51539607552,0.012161493301391602,0,[]
7,17179869187,0.0001971721649169922,0,[]
7,51539607552,6,161.0,3
7,51539607552,0,361.0,3
7,17179869187,0,361.0,3
7,17179869187,6,161.0,3
7,2,51539607552,208.0,2
7,34359738374,0,361.0,3
7,34359738374,6,161.0,3
7,51539607552,51539607552,208.0,1
7,17179869187,17179869187,208.0,1
7,34359738374,34359738374,208.0,1
7,4,4,208.0,1
7,51539607559,51539607559,208.0,1
7,4,0,361.0,3
7,51539607559,6,161.0,3
7,4,6,161.0,3
7,51539607559,0,361.0,3
